title,company,location,salary,description,date_posted,apply_link
Data Scientist als Product Owner für Weiterentwicklung BI- & AI-Plattform (m|w|d),envia Mitteldeutsche Energie AG,"Halle, Holzminden (Kreis)",Confidential,"Du willst die Energiewende aktiv mitgestalten? Dann bist du bei uns genau richtig! enviaM ist der führende regionale Energiedienstleister in Ostdeutschland. Wir gestalten aktiv die Energiezukunft und treiben täglich die Energiewende durch moderne Lösungen in der Energieerzeugung und -Verteilung an! Du auch? Du hast Lust, die digitale Zukunft der Energieversorgung mitzugestalten und dabei Teil eines innovativen, modernen und internationalen Projektteams zu sein? Dann suchen wir genau Dich! Gemei…",2025-10-20T19:11:10Z,https://www.adzuna.de/land/ad/5456462229?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=E764875294B286ABB798FECDEACEDAF74926B1AE
Data Scientist als Product Owner für Weiterentwicklung BI- & AI-Plattform (m|w|d),envia Mitteldeutsche Energie AG,Deutschland,Confidential,"Du willst die Energiewende aktiv mitgestalten? Dann bist du bei uns genau richtig! enviaM ist der führende regionale Energiedienstleister in Ostdeutschland. Wir gestalten aktiv die Energiezukunft und treiben täglich die Energiewende durch moderne Lösungen in der Energieerzeugung und -Verteilung an! Du auch? Du hast Lust, die digitale Zukunft der Energieversorgung mitzugestalten und dabei Teil eines innovativen, modernen und internationalen Projektteams zu sein? Dann suchen wir genau Dich! Gemei…",2025-10-20T19:11:10Z,https://www.adzuna.de/land/ad/5456462180?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=BF569612D81D213362F137A2CD71E30E28CBE72E
CRM & Sales Data Specialist and Operations Analyst (m/w/d),Randstad Deutschland GmbH & Co. KG,"Dietkirchen, Limburg",Confidential,Offen für eine neue berufliche Herausforderung?Wir suchen für unseren Mandanten im Zuge einer Direktvermittlung zum nächstmöglichen Zeitpunkt einenCRM & Sales Data Specialist and Operations Analyst (m/w/d) für den Unternehmensstandort Elz. Hybrides Arbeiten mit 2 Anwesenheitstagen pro Monat im 2 Wochen-Rhytmus ist möglich (falls gewünscht).- Sie schließen einen unbefristeten Arbeitsvertrag mit unserem Kunden -Diese abwechslungsreiche Rolle teilt sich in 4 Aufgabengebiete auf:ERP & Commercial Op…,2025-11-23T00:12:20Z,https://www.adzuna.de/land/ad/5510044948?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=81E4B426271E12C0D27D68F059383A723759C17D
"Pricing Manager (m/w/d) – Preisstrategie, Data Analytics, B2C/B2B",Horze International GmbH,"Besges, Fulda",Confidential,Über unsDie Horze International GmbH ist ein erfolgreicher und dynamisch wachsender E-Commerce-Händler für Reitsportartikel. Mit mehr als 40.000 Artikeln rund um Pferd und Reiter beliefern unsere Online Shops Reitsportfans in ganz Europa und in vielen Teilen der Welt. Mit unseren zahlreichen B2B-Partnern sind wir auch in der analogen Welt mit viel Leidenschaft und Engagement international für unsere Kunden da. Wir haben große Pläne für die Zukunft. Du auch? Dann mach mit uns den nächsten Sprung…,2025-11-21T13:27:19Z,https://www.adzuna.de/land/ad/5507427003?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=A17EE632500663480F91E9BD448E2044794DB563
.NET Entwickler | Automated Data Linking | Berlin bis zu €80.000,Optimus Search,"Kreuzberg, Berlin",Confidential,"About usWenn Sie ein .NET-Entwickler sind, der leidenschaftlich gerne leistungsorientierten Code schreibt und große Datenmengen verarbeitet, könnte diese Gelegenheit interessant für Sie sein.Mein Kunde entwickelt eine KI/ML-gesteuerte Technologieplattform, die automatisierte Datenverknüpfung ermöglicht und graphbasierte digitale Lösungen zusammen mit umfassender Konnektivität schafft. Seit 15 Jahren ist das Unternehmen ein Experte für automatisierte Datenintegration von Wertschöpfungsketten und…",2025-11-23T00:14:11Z,https://www.adzuna.de/land/ad/5510046237?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=94760E56F2BAEA70EDEEA12D860FCA46DE15951A
Cloud Platform Engineer für Media Data Plattform / Web-Services (m|w|d),envia Mitteldeutsche Energie AG,"Markkleeberg, Leipzig (Kreis)",Confidential,"Du willst die Energiewende aktiv mitgestalten? Dann bist du bei uns genau richtig! enviaM ist der führende regionale Energiedienstleister in Ostdeutschland. Wir gestalten aktiv die Energiezukunft und treiben täglich die Energiewende durch moderne Lösungen in der Energieerzeugung und -Verteilung an! Du auch? Du hast Lust, die digitale Zukunft der Energieversorgung mitzugestalten und dabei Teil eines innovativen und modernen Projektteams zu sein? Dann suchen wir genau Dich! Gemeinsam entwickeln w…",2025-10-20T19:11:10Z,https://www.adzuna.de/land/ad/5456462169?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=AA2359F598BE3A356B3ABDBE664B800D18AD4E17
Cloud Platform Engineer für Media Data Plattform / Web-Services (m|w|d),envia Mitteldeutsche Energie AG,"Chemnitz, Chemnitz (Kreis)",Confidential,"Du willst die Energiewende aktiv mitgestalten? Dann bist du bei uns genau richtig! enviaM ist der führende regionale Energiedienstleister in Ostdeutschland. Wir gestalten aktiv die Energiezukunft und treiben täglich die Energiewende durch moderne Lösungen in der Energieerzeugung und -Verteilung an! Du auch? Du hast Lust, die digitale Zukunft der Energieversorgung mitzugestalten und dabei Teil eines innovativen und modernen Projektteams zu sein? Dann suchen wir genau Dich! Gemeinsam entwickeln w…",2025-10-20T19:11:10Z,https://www.adzuna.de/land/ad/5456462213?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=DF30E9308FCFAE63591DBD78D549B24719EB707D
Cloud Platform Engineer für Media Data Plattform / Web-Services (m|w|d),envia Mitteldeutsche Energie AG,"Halle, Holzminden (Kreis)",Confidential,"Du willst die Energiewende aktiv mitgestalten? Dann bist du bei uns genau richtig! enviaM ist der führende regionale Energiedienstleister in Ostdeutschland. Wir gestalten aktiv die Energiezukunft und treiben täglich die Energiewende durch moderne Lösungen in der Energieerzeugung und -Verteilung an! Du auch? Du hast Lust, die digitale Zukunft der Energieversorgung mitzugestalten und dabei Teil eines innovativen und modernen Projektteams zu sein? Dann suchen wir genau Dich! Gemeinsam entwickeln w…",2025-10-20T19:11:10Z,https://www.adzuna.de/land/ad/5456462189?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=2526BE7590B1E82E0337F341910C417790B42EA2
Senior Workday Specialist (Finance),N26 GmbH,"Berlin, Deutschland",Confidential,"We are seeking a Workday Finance Functional Analyst experienced in working within the Workday tool specifically covering Financial Management, Expenses and Procurement. N26 has reimagined banking for today's digital world. Technology and design empower everything we do and it's how we are building the global banking platform the world loves to use. We've eliminated physical branches, paperwork, and hidden fees for an elegant digital experience and supreme savings. Giving people the power to liv…",2025-10-02T20:38:57Z,https://www.adzuna.de/land/ad/5427380428?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=2010DC87F0411967F2154F7B46471CBCE7B327B3
Sensory & Consumer Insights Manager Savory (m/d/w),Symrise AG,"Holzminden, Holzminden (Kreis)",Confidential,"At Symrise we create inspiring scent and taste experiences for products that are a staple part of every life, such as perfumes, personal care products, detergents and household cleaners, beverages, snacks, sweets, pet food and baby food. With over 9,000 employees in 90 different countries, we have established ourselves as one of the world's leading companies in our industry. Our scents, flavors, cosmetic ingredients and functional ingredients can be found in more than 30,000 products in around …",2025-11-19T21:27:10Z,https://www.adzuna.de/land/ad/5504012673?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=0D9D70B802041A871E6015D02F50AA2F332F13FA
Senior Manager Decision Intelligence (m/w/d),Kuraray Europe GmbH,"Hattersheim am Main, Main-Taunus-Kreis",Confidential,"Du arbeitest gerne im Team? Du bist interessiert an innovativen Technologien? Du möchtest Verantwortung übernehmen und etwas bewegen? Dann bieten wir dir bei Kuraray den richtigen Rahmen für die Entfaltung deiner Persönlichkeit. Als weltweit tätiges, dynamisch wachsendes Unternehmen der Spezialchemie mit japanischen Wurzeln zählen wir zu den größten Anbietern von Polymeren und synthetischen Mikrofasern und sind international führend in der Entwicklung und Anwendung innovativer Hochleistungsmate…",2025-11-22T23:00:27Z,https://www.adzuna.de/land/ad/5509912587?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=20A9E178765327DE003C76C08A3D0601613AA7E5
Machine Learning Engineer (AI Platform),N26 GmbH,"Berlin, Deutschland",Confidential,"About the opportunity At N26, we are building the foundational capabilities that empower product teams and data scientists to integrate AI at scale. As part of the Platform Engineering domain, the AI Platform team is responsible for designing, building, and operating the infrastructure and tooling that make AI use cases scalable, reliable, and easy to adopt, across both Machine Learning and Generative AI domains. We are looking for a Machine Learning Engineer to join our evolving AI Platform te…",2025-11-19T09:23:27Z,https://www.adzuna.de/land/ad/5502984174?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=5FEFDA459CB749C8CA5EB9BA38F7411B1FB29718
Elektroingenieurin als Data Architect Digitization System Operation (m/w/d),50Hertz Transmission GmbH,Deutschland,Confidential,"Gestalte mit uns die Next Generation Datenarchitekturen und entwickle Netzmodelle für eine erfolgreiche digitale Energiewende! Das macht diesen Job für dich interessant: Hast du Lust Teil der Energiewende zu sein, mit uns die digitale Zukunft der Übertagungsnetzbetreiber zu gestalten und das Next Generation Control Center Ecosystem (Modular Control Center System) zu entwickeln? Dann übernimm die Verantwortung als Data Architect (Digitization System Operation) und entwickle Datenarchitekturen un…",2025-10-29T01:58:56Z,https://www.adzuna.de/land/ad/5468830658?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=7CF874CB5A93BDA051E04DA87B832692C14B87D8
Physiker als Data Architect Digitization System Operation (m/w/d),50Hertz Transmission GmbH,"Berlin, Deutschland",Confidential,"Gestalte mit uns die Next Generation Datenarchitekturen und entwickle Netzmodelle für eine erfolgreiche digitale Energiewende! Das macht diesen Job für dich interessant: Hast du Lust Teil der Energiewende zu sein, mit uns die digitale Zukunft der Übertagungsnetzbetreiber zu gestalten und das Next Generation Control Center Ecosystem (Modular Control Center System) zu entwickeln? Dann übernimm die Verantwortung als Data Architect (Digitization System Operation) und entwickle Datenarchitekturen un…",2025-10-29T01:58:56Z,https://www.adzuna.de/land/ad/5468830657?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=665E45B80F44E3712653E0427A99962B012FB41A
Elektroingenieurin als Data Architect Digitization System Operation (m/w/d),50Hertz Transmission GmbH,"Berlin, Deutschland",Confidential,"Gestalte mit uns die Next Generation Datenarchitekturen und entwickle Netzmodelle für eine erfolgreiche digitale Energiewende! Das macht diesen Job für dich interessant: Hast du Lust Teil der Energiewende zu sein, mit uns die digitale Zukunft der Übertagungsnetzbetreiber zu gestalten und das Next Generation Control Center Ecosystem (Modular Control Center System) zu entwickeln? Dann übernimm die Verantwortung als Data Architect (Digitization System Operation) und entwickle Datenarchitekturen un…",2025-10-29T01:58:53Z,https://www.adzuna.de/land/ad/5468830651?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=036637379E5ACF3E2C61833005F80824B33421DF
Informatikerin als Data Architect Power Grid / Energiewende (m/w/d),50Hertz Transmission GmbH,"Berlin, Deutschland",Confidential,"Gestalte mit uns die Next Generation Datenarchitekturen und entwickle Netzmodelle für eine erfolgreiche digitale Energiewende! Das macht diesen Job für dich interessant: Hast du Lust Teil der Energiewende zu sein, mit uns die digitale Zukunft der Übertagungsnetzbetreiber zu gestalten und das Next Generation Control Center Ecosystem (Modular Control Center System) zu entwickeln? Dann übernimm die Verantwortung als Data Architect (Digitization System Operation) und entwickle Datenarchitekturen un…",2025-10-29T01:58:56Z,https://www.adzuna.de/land/ad/5468830662?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=32F046B4605D8414C87000CB7408CE46E96E617D
Informatikerin als Data Architect Power Grid / Energiewende (m/w/d),50Hertz Transmission GmbH,Deutschland,Confidential,"Gestalte mit uns die Next Generation Datenarchitekturen und entwickle Netzmodelle für eine erfolgreiche digitale Energiewende! Das macht diesen Job für dich interessant: Hast du Lust Teil der Energiewende zu sein, mit uns die digitale Zukunft der Übertagungsnetzbetreiber zu gestalten und das Next Generation Control Center Ecosystem (Modular Control Center System) zu entwickeln? Dann übernimm die Verantwortung als Data Architect (Digitization System Operation) und entwickle Datenarchitekturen un…",2025-10-29T01:58:54Z,https://www.adzuna.de/land/ad/5468830656?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=BCE1AED885AD3B88D22FA38123732CCC31254881
Physiker als Data Architect Digitization System Operation (m/w/d),50Hertz Transmission GmbH,Deutschland,Confidential,"Gestalte mit uns die Next Generation Datenarchitekturen und entwickle Netzmodelle für eine erfolgreiche digitale Energiewende! Das macht diesen Job für dich interessant: Hast du Lust Teil der Energiewende zu sein, mit uns die digitale Zukunft der Übertagungsnetzbetreiber zu gestalten und das Next Generation Control Center Ecosystem (Modular Control Center System) zu entwickeln? Dann übernimm die Verantwortung als Data Architect (Digitization System Operation) und entwickle Datenarchitekturen un…",2025-10-29T01:58:53Z,https://www.adzuna.de/land/ad/5468830653?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=862D23BB5E21DD2888CDBE065D6C10A7FDCB0244
Ingenieur Informationstechnik als Data Engineering Specialist Datenpipelines (w/m/d),50Hertz Transmission GmbH,Deutschland,Confidential,"Getting grip on the data topic - Gestalte mit uns das Next Generation Control Center Ecosystem für eine erfolgreiche digitale Energiewende! Das macht diesen Job für dich interessant: Hast du Lust aktiver Teil der Energiewende zu sein, mit uns die digitale Zukunft der Übertagungsnetzbetreiber zu gestalten und das Next Generation Control Center Ecosystem (Modular Control Center System) zu entwickeln? Dann übernimm die Verantwortung als Domain Data Engineer – Power Grid & System Operations und sor…",2025-08-19T22:28:25Z,https://www.adzuna.de/land/ad/5358991554?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=7996305DC6CA2B0A2E3F974A772553ACEFF1A9EF
Ingenieur Informationstechnik als Data Engineering Specialist Datenpipelines (w/m/d),50Hertz Transmission GmbH,"Berlin, Deutschland",Confidential,"Getting grip on the data topic - Gestalte mit uns das Next Generation Control Center Ecosystem für eine erfolgreiche digitale Energiewende! Das macht diesen Job für dich interessant: Hast du Lust aktiver Teil der Energiewende zu sein, mit uns die digitale Zukunft der Übertagungsnetzbetreiber zu gestalten und das Next Generation Control Center Ecosystem (Modular Control Center System) zu entwickeln? Dann übernimm die Verantwortung als Domain Data Engineer – Power Grid & System Operations und sor…",2025-08-19T22:28:28Z,https://www.adzuna.de/land/ad/5358991950?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=71FC1EA9EDA52ED620DDA1DBB6D91E5D3773A258
Fachinformatiker als Berater Data Warehouse ETL-Entwicklung (m/w/d),ISR Information Products AG,"Braunschweig, Niedersachsen",Confidential,"Dein Team Dein Team besteht aus sympathischen Entwickler:innen und Berater:innen, die sehr nah an der Technik arbeiten. Unser Ziel ist es, Analytics-Lösungen zu bauen, die den Kunden jederzeit Zugriff auf verlässliche Informationen geben, sodass sie damit die Geschäftsergebnisse messen, überwachen und beeinflussen können. Kurzum: Wir bauen die entscheidenden Systeme für unsere Kunden. Was wir von dir erwarten: Eine eigenverantwortliche und strukturierte Arbeitsweise und Begeisterung für Technik…",2025-07-09T14:23:06Z,https://www.adzuna.de/land/ad/5293589911?se=lI5T7qjI8BGwB5FR_YPEZA&utm_medium=api&utm_source=df8f6824&v=D34427C3228F364D38881824643650D026AC80BF
